Experience_ID,Title,City,Type,Base_Price_EUR,Duration_Hours,Main_Features,Supported_Languages,Avg_Rating,Review_Count
EXP006091,Attractions & Guided Tours in Valencia #91,Valencia,Attractions & Guided Tours,167.88,2.0,"Instant confirmation, Family-friendly","English, German, Spanish",4.9,115
EXP006092,Excursions & Day Trips in Ibiza #92,Ibiza,Excursions & Day Trips,109.35,5.0,"Instant confirmation, Family-friendly",German,4.5,1291
EXP006093,Attractions & Guided Tours in Malaga #93,Malaga,Attractions & Guided Tours,68.14,4.0,"Instant confirmation, Family-friendly",French,3.8,456
EXP006094,Family-Friendly in Seville #94,Seville,Family-Friendly,68.52,2.0,"Instant confirmation, Family-friendly",Italian,4.6,1794
EXP006095,Excursions & Day Trips in Palma de Mallorca #95,Palma de Mallorca,Excursions & Day Trips,122.47,4.0,"Instant confirmation, Family-friendly","Spanish, Italian",4.3,1821
EXP006096,Food & Wine in Palma de Mallorca #96,Palma de Mallorca,Food & Wine,98.11,10.0,"Instant confirmation, Family-friendly","Italian, French",3.6,1727
EXP006097,Food & Wine in San Sebastian #97,San Sebastian,Food & Wine,159.43,6.0,"Instant confirmation, Family-friendly","English, Spanish",4.6,98
EXP006098,Excursions & Day Trips in Granada #98,Granada,Excursions & Day Trips,142.46,1.0,"Instant confirmation, Family-friendly","Dutch, English, German",4.3,1977
EXP006099,Excursions & Day Trips in Tenerife #99,Tenerife,Excursions & Day Trips,45.01,2.0,"Instant confirmation, Family-friendly","English, German",4.7,1333
EXP006100,Family-Friendly in Seville #100,Seville,Family-Friendly,125.86,2.0,"Instant confirmation, Family-friendly","Spanish, French, Dutch",4.4,1449
EXP006101,Cultural Experiences in Bilbao #101,Bilbao,Cultural Experiences,109.06,6.0,"Instant confirmation, Family-friendly","Spanish, French, German",3.6,1489
EXP006102,Tickets & Events in Barcelona #102,Barcelona,Tickets & Events,35.14,3.0,"Instant confirmation, Family-friendly",Spanish,3.6,1954
EXP006103,Attractions & Guided Tours in Granada #103,Granada,Attractions & Guided Tours,20.33,3.0,"Instant confirmation, Family-friendly",English,4.7,1675
EXP006104,Cultural Experiences in Cordoba #104,Cordoba,Cultural Experiences,23.08,1.0,"Instant confirmation, Family-friendly",German,4.1,1000
EXP006105,Attractions & Guided Tours in Tenerife #105,Tenerife,Attractions & Guided Tours,150.47,2.0,"Instant confirmation, Family-friendly",French,3.3,803
EXP006106,Transfers in Bilbao #106,Bilbao,Transfers,44.37,6.0,"Instant confirmation, Family-friendly","Spanish, Italian, Dutch",4.7,152
EXP006107,Food & Wine in Barcelona #107,Barcelona,Food & Wine,143.29,3.0,"Instant confirmation, Family-friendly","Italian, German, Spanish",4.2,1261
EXP006108,Excursions & Day Trips in Ibiza #108,Ibiza,Excursions & Day Trips,90.79,8.0,"Instant confirmation, Family-friendly","Spanish, Dutch",3.4,1779
EXP006109,Tickets & Events in Tenerife #109,Tenerife,Tickets & Events,177.12,2.0,"Instant confirmation, Family-friendly",Spanish,3.9,1972
EXP006110,Attractions & Guided Tours in Tenerife #110,Tenerife,Attractions & Guided Tours,50.34,10.0,"Instant confirmation, Family-friendly","Dutch, Spanish, French",4.7,1228
EXP006111,Attractions & Guided Tours in Ibiza #111,Ibiza,Attractions & Guided Tours,140.17,10.0,"Instant confirmation, Family-friendly","Dutch, Italian, English",3.5,1173
EXP006112,Cultural Experiences in Valencia #112,Valencia,Cultural Experiences,73.04,1.0,"Instant confirmation, Family-friendly","Spanish, German, English",3.7,657
EXP006113,Tickets & Events in San Sebastian #113,San Sebastian,Tickets & Events,45.82,2.0,"Instant confirmation, Family-friendly","Italian, German",3.4,1923
EXP006114,Nature & Adventure in Malaga #114,Malaga,Nature & Adventure,26.1,10.0,"Instant confirmation, Family-friendly","Dutch, Spanish",3.7,296
EXP006115,Excursions & Day Trips in Seville #115,Seville,Excursions & Day Trips,73.07,10.0,"Instant confirmation, Family-friendly","French, English, German",3.8,291
EXP006116,Attractions & Guided Tours in Granada #116,Granada,Attractions & Guided Tours,97.37,4.0,"Instant confirmation, Family-friendly",Spanish,4.5,1399
EXP006117,Family-Friendly in Valencia #117,Valencia,Family-Friendly,122.47,3.0,"Instant confirmation, Family-friendly",Dutch,4.7,1394
EXP006118,Tickets & Events in Barcelona #118,Barcelona,Tickets & Events,124.83,4.0,"Instant confirmation, Family-friendly","Italian, German, Spanish",4.5,1548
EXP006119,Nature & Adventure in Valencia #119,Valencia,Nature & Adventure,49.59,3.0,"Instant confirmation, Family-friendly",Spanish,4.2,106
EXP006120,Transfers in Ibiza #120,Ibiza,Transfers,34.76,8.0,"Instant confirmation, Family-friendly","English, Dutch",4.2,187
EXP006121,Nature & Adventure in Barcelona #121,Barcelona,Nature & Adventure,61.47,3.0,"Instant confirmation, Family-friendly","French, Italian, Spanish",4.7,1125
EXP006122,Cultural Experiences in Valencia #122,Valencia,Cultural Experiences,144.2,5.0,"Instant confirmation, Family-friendly",Spanish,4.7,820
EXP006123,Cultural Experiences in Cordoba #123,Cordoba,Cultural Experiences,152.66,6.0,"Instant confirmation, Family-friendly","Spanish, Italian, German",4.1,1437
EXP006124,Nature & Adventure in San Sebastian #124,San Sebastian,Nature & Adventure,138.36,4.0,"Instant confirmation, Family-friendly","Spanish, Italian",4.3,1345
EXP006125,Tickets & Events in Malaga #125,Malaga,Tickets & Events,74.84,1.0,"Instant confirmation, Family-friendly",English,4.0,1768
EXP006126,Transfers in San Sebastian #126,San Sebastian,Transfers,122.16,4.0,"Instant confirmation, Family-friendly","Spanish, French",4.8,894
EXP006127,Family-Friendly in Seville #127,Seville,Family-Friendly,140.81,4.0,"Instant confirmation, Family-friendly","Dutch, German",4.4,226
EXP006128,Cultural Experiences in Tenerife #128,Tenerife,Cultural Experiences,139.77,1.0,"Instant confirmation, Family-friendly","Italian, German",4.1,1021
EXP006129,Excursions & Day Trips in Cordoba #129,Cordoba,Excursions & Day Trips,73.41,1.0,"Instant confirmation, Family-friendly","Spanish, English",3.5,479
EXP006130,Nature & Adventure in Cordoba #130,Cordoba,Nature & Adventure,39.5,4.0,"Instant confirmation, Family-friendly","French, Dutch",4.0,1374
EXP006131,Family-Friendly in San Sebastian #131,San Sebastian,Family-Friendly,178.57,8.0,"Instant confirmation, Family-friendly","German, Italian",4.1,1074
EXP006132,Attractions & Guided Tours in San Sebastian #132,San Sebastian,Attractions & Guided Tours,70.34,3.0,"Instant confirmation, Family-friendly","Dutch, English, Spanish",4.6,114
EXP006133,Food & Wine in Bilbao #133,Bilbao,Food & Wine,85.9,10.0,"Instant confirmation, Family-friendly","Italian, German",4.5,1485
EXP006134,Food & Wine in Malaga #134,Malaga,Food & Wine,171.47,8.0,"Instant confirmation, Family-friendly",Italian,4.6,1885
EXP006135,Cultural Experiences in Tenerife #135,Tenerife,Cultural Experiences,178.62,1.0,"Instant confirmation, Family-friendly","Spanish, Italian, German",3.7,345
EXP006136,Family-Friendly in Ibiza #136,Ibiza,Family-Friendly,136.26,2.0,"Instant confirmation, Family-friendly","German, Spanish, English",4.0,1086
EXP006137,Transfers in Malaga #137,Malaga,Transfers,88.66,5.0,"Instant confirmation, Family-friendly","Italian, Spanish, Dutch",4.4,1989
EXP006138,Nature & Adventure in Palma de Mallorca #138,Palma de Mallorca,Nature & Adventure,159.47,8.0,"Instant confirmation, Family-friendly",Spanish,4.3,1135
EXP006139,Nature & Adventure in Madrid #139,Madrid,Nature & Adventure,176.3,8.0,"Instant confirmation, Family-friendly","French, German, Italian",3.9,1157
EXP006140,Excursions & Day Trips in Palma de Mallorca #140,Palma de Mallorca,Excursions & Day Trips,59.89,1.0,"Instant confirmation, Family-friendly","French, English",3.6,1006
EXP006141,Nature & Adventure in Tenerife #141,Tenerife,Nature & Adventure,83.07,2.0,"Instant confirmation, Family-friendly","Dutch, German",3.3,1753
EXP006142,Transfers in Malaga #142,Malaga,Transfers,126.87,3.0,"Instant confirmation, Family-friendly",English,4.5,1220
EXP006143,Food & Wine in Granada #143,Granada,Food & Wine,19.43,10.0,"Instant confirmation, Family-friendly","English, German",4.6,1995
EXP006144,Family-Friendly in San Sebastian #144,San Sebastian,Family-Friendly,88.15,6.0,"Instant confirmation, Family-friendly",English,4.3,1645
EXP006145,Nature & Adventure in Tenerife #145,Tenerife,Nature & Adventure,116.82,6.0,"Instant confirmation, Family-friendly","French, German, English",3.9,1008
EXP006146,Attractions & Guided Tours in Barcelona #146,Barcelona,Attractions & Guided Tours,87.71,5.0,"Instant confirmation, Family-friendly","French, German, Italian",4.1,1142
EXP006147,Food & Wine in Palma de Mallorca #147,Palma de Mallorca,Food & Wine,35.3,1.0,"Instant confirmation, Family-friendly","German, Dutch, Italian",4.4,459
EXP006148,Excursions & Day Trips in Malaga #148,Malaga,Excursions & Day Trips,31.98,1.0,"Instant confirmation, Family-friendly","French, German",4.6,832
EXP006149,Tickets & Events in Valencia #149,Valencia,Tickets & Events,145.59,5.0,"Instant confirmation, Family-friendly","French, Spanish, Italian",4.8,1904
EXP006150,Tickets & Events in Granada #150,Granada,Tickets & Events,179.09,8.0,"Instant confirmation, Family-friendly",English,4.2,1259
EXP006151,Food & Wine in Valencia #151,Valencia,Food & Wine,79.54,3.0,"Instant confirmation, Family-friendly","French, Dutch, Italian",4.5,1472
EXP006152,Tickets & Events in Malaga #152,Malaga,Tickets & Events,144.53,1.0,"Instant confirmation, Family-friendly","English, German",4.5,944
EXP006153,Tickets & Events in Barcelona #153,Barcelona,Tickets & Events,29.85,10.0,"Instant confirmation, Family-friendly","French, English",3.5,93
EXP006154,Food & Wine in Cordoba #154,Cordoba,Food & Wine,57.62,5.0,"Instant confirmation, Family-friendly",English,4.3,1923
EXP006155,Tickets & Events in Malaga #155,Malaga,Tickets & Events,128.11,3.0,"Instant confirmation, Family-friendly","French, Spanish",4.6,280
EXP006156,Excursions & Day Trips in Ibiza #156,Ibiza,Excursions & Day Trips,118.41,4.0,"Instant confirmation, Family-friendly","German, Dutch, French",4.5,476
EXP006157,Transfers in San Sebastian #157,San Sebastian,Transfers,89.99,4.0,"Instant confirmation, Family-friendly","Spanish, English",3.9,1556
EXP006158,Family-Friendly in San Sebastian #158,San Sebastian,Family-Friendly,164.1,8.0,"Instant confirmation, Family-friendly","Spanish, Dutch, Italian",3.9,681
EXP006159,Transfers in Madrid #159,Madrid,Transfers,59.4,1.0,"Instant confirmation, Family-friendly","Italian, German",4.0,1409
EXP006160,Cultural Experiences in Palma de Mallorca #160,Palma de Mallorca,Cultural Experiences,165.72,5.0,"Instant confirmation, Family-friendly","Dutch, German",4.1,1885
EXP006161,Family-Friendly in Barcelona #161,Barcelona,Family-Friendly,137.2,1.0,"Instant confirmation, Family-friendly","Spanish, French, German",3.5,1377
EXP006162,Transfers in Bilbao #162,Bilbao,Transfers,40.97,3.0,"Instant confirmation, Family-friendly",Spanish,3.6,1033
EXP006163,Excursions & Day Trips in Malaga #163,Malaga,Excursions & Day Trips,173.41,3.0,"Instant confirmation, Family-friendly","Spanish, German, Italian",4.1,1249
EXP006164,Nature & Adventure in Palma de Mallorca #164,Palma de Mallorca,Nature & Adventure,49.0,2.0,"Instant confirmation, Family-friendly","Italian, German",4.8,358
EXP006165,Food & Wine in Bilbao #165,Bilbao,Food & Wine,98.87,8.0,"Instant confirmation, Family-friendly",Spanish,4.4,920
EXP006166,Food & Wine in Granada #166,Granada,Food & Wine,91.53,4.0,"Instant confirmation, Family-friendly","Dutch, French",3.5,187
EXP006167,Family-Friendly in Ibiza #167,Ibiza,Family-Friendly,82.09,4.0,"Instant confirmation, Family-friendly","French, Italian",4.5,859
EXP006168,Tickets & Events in Ibiza #168,Ibiza,Tickets & Events,101.44,3.0,"Instant confirmation, Family-friendly","Italian, Spanish, German",3.3,1400
EXP006169,Cultural Experiences in Barcelona #169,Barcelona,Cultural Experiences,144.6,2.0,"Instant confirmation, Family-friendly","English, German",3.8,838
EXP006170,Cultural Experiences in Bilbao #170,Bilbao,Cultural Experiences,30.54,3.0,"Instant confirmation, Family-friendly",English,3.6,1229
EXP006171,Attractions & Guided Tours in San Sebastian #171,San Sebastian,Attractions & Guided Tours,99.2,3.0,"Instant confirmation, Family-friendly",French,4.2,841
EXP006172,Family-Friendly in Ibiza #172,Ibiza,Family-Friendly,50.39,5.0,"Instant confirmation, Family-friendly",English,4.2,1362
EXP006173,Attractions & Guided Tours in Valencia #173,Valencia,Attractions & Guided Tours,122.52,5.0,"Instant confirmation, Family-friendly","French, Spanish, Italian",4.6,269
EXP006174,Transfers in Cordoba #174,Cordoba,Transfers,133.2,10.0,"Instant confirmation, Family-friendly","German, Spanish, English",4.2,1497
EXP006175,Attractions & Guided Tours in Cordoba #175,Cordoba,Attractions & Guided Tours,109.27,1.0,"Instant confirmation, Family-friendly","Dutch, German",4.0,1874
EXP006176,Attractions & Guided Tours in Bilbao #176,Bilbao,Attractions & Guided Tours,121.09,10.0,"Instant confirmation, Family-friendly",Spanish,3.8,687
EXP006177,Family-Friendly in Malaga #177,Malaga,Family-Friendly,54.81,1.0,"Instant confirmation, Family-friendly","Italian, French",4.1,722
EXP006178,Nature & Adventure in Ibiza #178,Ibiza,Nature & Adventure,142.06,3.0,"Instant confirmation, Family-friendly",Italian,3.3,1684
EXP006179,Cultural Experiences in Palma de Mallorca #179,Palma de Mallorca,Cultural Experiences,66.18,5.0,"Instant confirmation, Family-friendly","Dutch, French",3.7,1430
EXP006180,Family-Friendly in Granada #180,Granada,Family-Friendly,48.01,1.0,"Instant confirmation, Family-friendly",Dutch,4.6,1585
EXP006181,Family-Friendly in San Sebastian #181,San Sebastian,Family-Friendly,139.49,6.0,"Instant confirmation, Family-friendly","Spanish, Italian, German",4.0,587
EXP006182,Nature & Adventure in Cordoba #182,Cordoba,Nature & Adventure,101.84,3.0,"Instant confirmation, Family-friendly",German,3.8,119
EXP006183,Cultural Experiences in Cordoba #183,Cordoba,Cultural Experiences,172.03,2.0,"Instant confirmation, Family-friendly","Italian, English",4.3,1858
EXP006184,Food & Wine in Tenerife #184,Tenerife,Food & Wine,102.7,3.0,"Instant confirmation, Family-friendly","Dutch, Spanish, German",3.2,1878
EXP006185,Excursions & Day Trips in Valencia #185,Valencia,Excursions & Day Trips,72.1,6.0,"Instant confirmation, Family-friendly","German, Italian",4.7,1468
EXP006186,Transfers in Bilbao #186,Bilbao,Transfers,168.33,5.0,"Instant confirmation, Family-friendly",Italian,4.2,1185
EXP006187,Excursions & Day Trips in Valencia #187,Valencia,Excursions & Day Trips,141.64,5.0,"Instant confirmation, Family-friendly","Italian, Dutch, Spanish",4.5,603
EXP006188,Attractions & Guided Tours in Madrid #188,Madrid,Attractions & Guided Tours,35.87,10.0,"Instant confirmation, Family-friendly",Dutch,4.6,1671
EXP006189,Excursions & Day Trips in Madrid #189,Madrid,Excursions & Day Trips,37.5,3.0,"Instant confirmation, Family-friendly","German, English, Dutch",4.4,1887
EXP006190,Excursions & Day Trips in Madrid #190,Madrid,Excursions & Day Trips,31.62,3.0,"Instant confirmation, Family-friendly","Spanish, Dutch, French",3.9,519
EXP006191,Attractions & Guided Tours in Valencia #191,Valencia,Attractions & Guided Tours,140.54,3.0,"Instant confirmation, Family-friendly","Spanish, French",4.7,956
EXP006192,Excursions & Day Trips in Bilbao #192,Bilbao,Excursions & Day Trips,159.52,5.0,"Instant confirmation, Family-friendly",French,4.6,1058
EXP006193,Cultural Experiences in San Sebastian #193,San Sebastian,Cultural Experiences,135.5,6.0,"Instant confirmation, Family-friendly",Spanish,4.3,154
EXP006194,Cultural Experiences in Valencia #194,Valencia,Cultural Experiences,132.77,6.0,"Instant confirmation, Family-friendly",English,3.9,909
EXP006195,Family-Friendly in Seville #195,Seville,Family-Friendly,48.81,2.0,"Instant confirmation, Family-friendly","Dutch, Italian",4.2,1839
EXP006196,Nature & Adventure in Cordoba #196,Cordoba,Nature & Adventure,24.08,8.0,"Instant confirmation, Family-friendly","Dutch, Italian",3.6,1218
EXP006197,Attractions & Guided Tours in Cordoba #197,Cordoba,Attractions & Guided Tours,34.05,5.0,"Instant confirmation, Family-friendly","French, Dutch, Italian",3.5,1617
EXP006198,Family-Friendly in Palma de Mallorca #198,Palma de Mallorca,Family-Friendly,65.66,10.0,"Instant confirmation, Family-friendly",French,3.4,860
EXP006199,Tickets & Events in Cordoba #199,Cordoba,Tickets & Events,137.92,3.0,"Instant confirmation, Family-friendly","Dutch, English, French",4.8,237
EXP006200,Food & Wine in Madrid #200,Madrid,Food & Wine,53.44,6.0,"Instant confirmation, Family-friendly","Dutch, English",3.3,1205
EXP006201,Family-Friendly in Madrid #201,Madrid,Family-Friendly,114.89,4.0,"Instant confirmation, Family-friendly","Spanish, German",3.8,520
EXP006202,Nature & Adventure in Malaga #202,Malaga,Nature & Adventure,83.62,4.0,"Instant confirmation, Family-friendly","Italian, French",3.7,144
EXP006203,Food & Wine in Malaga #203,Malaga,Food & Wine,94.42,10.0,"Instant confirmation, Family-friendly","German, English",4.2,1508
EXP006204,Attractions & Guided Tours in Madrid #204,Madrid,Attractions & Guided Tours,110.06,2.0,"Instant confirmation, Family-friendly","Dutch, French",4.0,1895
EXP006205,Excursions & Day Trips in Granada #205,Granada,Excursions & Day Trips,60.79,5.0,"Instant confirmation, Family-friendly","Spanish, Dutch, German",4.7,857
EXP006206,Cultural Experiences in Malaga #206,Malaga,Cultural Experiences,78.71,2.0,"Instant confirmation, Family-friendly",French,4.1,255
EXP006207,Cultural Experiences in Ibiza #207,Ibiza,Cultural Experiences,16.39,5.0,"Instant confirmation, Family-friendly","German, Italian, Dutch",3.6,1098
